Household_ID,training_days,mae_rf,mae_xgboost,mae_lightgbm
761118,341,5.962266388729451,8.541833613077799,7.309443366931078
761141,261,7.365585304676902,9.089880661010742,9.097400121440778
761221,491,11.82185523205763,12.44989786275228,11.804120250934316
766880,1005,5.159449728456915,5.0229575161404085,5.428663139779273
767371,181,5.438812931972662,6.168849264356825,6.3870027164850205
768078,173,2.054368364924291,2.367937166002062,2.157170439328632
769968,138,3.4399082379338215,3.658188804626464,3.189836360572205
769978,247,3.7264919986647955,3.0993179249233673,2.7264066842057915
771031,762,5.577407975317311,5.909106268988715,5.447506929222064
771094,358,21.559355412553256,19.069386285248694,20.072061633499064
771101,692,12.469327878078575,12.196277321709527,12.318635108852517
775840,197,9.148324911204266,10.12815020243327,10.274932832615175
776751,865,11.1101244838704,11.059711254543727,11.47270120871851
777384,767,3.1630419475521836,3.40925857035319,3.408465298336954
777984,438,6.7370372096092,6.755582444932725,6.65518429364715
778186,680,3.4773934303480583,4.478731700897217,4.2401401301334785
781008,261,15.996212352421036,12.619568430582682,14.635258190731292
781067,389,27.869298037965155,24.112718500773113,24.13067453901726
781218,1612,3.3343243720027758,3.4657682694329153,3.399900538174706
787784,630,34.42408670973225,34.48812287563747,31.824552526596825
788786,559,3.624675656782728,3.7894299791124126,3.8804150571946456
788846,137,4.869207462770569,4.521742986043295,3.2873100268564617
789854,459,6.137518527382478,7.216348309834799,6.657037060916175
791196,204,3.1975335075552413,3.3492227766248917,3.1097966057372965
797651,336,13.451008206557642,11.14428098042806,11.330325799191595
797976,405,9.111491070234091,8.046601773579914,8.75374788463958
798116,692,15.070391577376936,12.833035242716473,14.107327801354465
799976,566,6.951823131639822,7.677592342376709,6.970343412584366
801001,914,3.659419838130177,4.194771868387859,3.5799740397470448
801031,804,5.5732299880831695,5.986804443359374,6.099029014477654
801051,594,6.761030488424291,5.558365242852105,5.962553105670261
801059,469,4.571029928319349,3.9330586895412862,3.688439198185664
801081,697,2.059713636389389,2.705641570197211,3.3875228673958913
801209,393,9.405222891659436,9.179294926961262,9.333556856636214
806911,863,12.662680015990311,12.379907228257919,12.43717924691474
808410,277,4.567689395870411,5.58392201884409,5.005816927455791
811031,782,4.86145715321468,4.311461880154079,4.537109745608796
811158,463,6.109908915207287,6.947331883324517,6.3474524974938324
811876,452,2.3601103536452146,2.8427538257175025,3.1259323744389325
811983,201,3.777795404684474,3.513390022277832,3.4656170953009533
812127,602,8.71389284367103,8.847179712083605,8.491516144360927
814741,852,5.832936039396575,6.954304329766169,5.516397721839123
815031,281,5.496598690616532,5.307799550798204,5.309413606641654
816571,697,5.778213725222384,5.585923857956789,6.920874454179258
817178,945,4.0096195758952815,3.906339891221788,3.9878309338874924
818111,410,10.40926397851736,10.13676844024658,9.546319310256896
819694,313,2.1412318031544144,1.7377756779988607,2.5088992119704296
819776,445,9.191062483532296,9.92865173763699,10.343370327271963
819991,125,3.0037976219691016,3.737855278862847,2.826249301484929
826511,923,2.40471376780562,2.746382553100586,3.1499890685821565
826780,1550,7.201618560199357,7.523102976057263,8.009399960890105
827127,867,10.523271101473892,10.350966263665095,10.445564074592353
827183,351,2.674177418961703,2.732357838948568,3.002050174837491
829883,456,3.4731392350408967,4.678898456149631,4.279014078562003
831189,991,2.4703272846793602,3.0298361061943897,2.899097342797047
836982,319,5.577734966047482,5.534343621995714,5.23225798624904
837951,229,1.9186352514269727,2.7229543024698897,2.5451839223557595
838351,1120,9.197525935269011,9.505390527513292,8.305062714722451
838501,573,4.572378754188099,5.719205370585125,4.553566231429264
841066,684,3.7995454942916607,5.1265942221747505,4.756662270225054
841087,334,7.7046529460492446,7.962088191562229,8.971249207553253
845791,186,5.328471760689473,6.46512311384413,6.021316018613711
846104,216,6.648273202816728,6.684625350104438,6.349363184513606
846688,462,5.519511591084952,7.275600108676486,5.924803576810172
846767,228,9.891808842615616,9.536947935740153,9.683659023962907
847111,215,3.2945848761418834,3.257839171515571,3.105864120521023
847480,827,3.3627488255995206,4.7574976849026145,5.5484017418156535
848510,447,1.5486582518435619,7.611866152445475,4.6687827790084535
848667,825,3.5301400528473437,3.874844711303711,3.9050082821940464
848810,1551,8.230400544315696,8.994704727172852,9.007491985936458
850210,482,5.1438559920578335,5.599587376064725,5.451738262826016
851086,87,9.084142252363737,9.851308882819282,7.865493180646211
851227,96,3.620822416033349,5.670752258088854,4.815504320689619
859770,548,10.34426867353467,9.615505475054732,9.726593060412107
859910,566,20.757652855527198,20.333097255282933,20.263835048858137
